"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"6095","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00000--00-----0---------0--0---------00----","13","756","61","0701020220","0701020220","e0h0l0t0","-00000--00----","-0","---------0--0-","--------00----","0","7","0","1","0","2","0","2","2","0"
"6096","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-0000---00--0--0---------00-----------00----","13","756","61","0701020220","0701020220","e0h0l0t0","-0000---00--0-","-0","---------00---","--------00----","0","7","0","1","0","2","0","2","2","0"
"6097","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-0000-0-00-----0---------00-----------00----","13","756","61","0701020220","0701020220","e0h0l0t0","-0000-0-00----","-0","---------00---","--------00----","0","7","0","1","0","2","0","2","2","0"
"6098","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-0000---00-----0---------000----------00----","13","751","43","0601030220","0601030220","e0h0l0t0","-0000---00----","-0","---------000--","--------00----","0","6","0","1","0","3","0","2","2","0"
"6099","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-0000---00-----0---------00-0---------00----","13","751","43","0601030220","0601030220","e0h0l0t0","-0000---00----","-0","---------00-0-","--------00----","0","6","0","1","0","3","0","2","2","0"
"6100","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000-0--00--000--------0----------------00--","13","758","29","0801010220","0801010220","e0h0l0t0","-000-0--00--00","0-","-------0------","----------00--","0","8","0","1","0","1","0","2","2","0"
"6101","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000-0--00--0-00-------0----------------00--","13","757","20","0702010220","0702010220","e0h0l0t0","-000-0--00--0-","00","-------0------","----------00--","0","7","0","2","0","1","0","2","2","0"
"6102","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000-0--00--0-0--------0-----0----------00--","13","756","61","0701020220","0701020220","e0h0l0t0","-000-0--00--0-","0-","-------0-----0","----------00--","0","7","0","1","0","2","0","2","2","0"
"6103","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000----00--000--------0--0-------------00--","13","756","61","0701020220","0701020220","e0h0l0t0","-000----00--00","0-","-------0--0---","----------00--","0","7","0","1","0","2","0","2","2","0"
"6104","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000----00--0-00-------0--0-------------00--","13","754","5","0602020220","0602020220","e0h0l0t0","-000----00--0-","00","-------0--0---","----------00--","0","6","0","2","0","2","0","2","2","0"
"6105","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-000----00--0-0--------0--0--0----------00--","13","751","43","0601030220","0601030220","e0h0l0t0","-000----00--0-","0-","-------0--0--0","----------00--","0","6","0","1","0","3","0","2","2","0"
"6106","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-000----00----00-------0----------------0000","13","749","27","0502010420","0502010420","e0h0l0t0","-000----00----","00","-------0------","----------0000","0","5","0","2","0","1","0","4","2","0"
"6107","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE0) | transfer_epoch4(NODE0)","7","-00-00--00-00-00----------------------00----","6","101","15","e0h0t0","0802000201","e0h0t0","-00-00--00-00-","00","--------------","--------00----","0","8","0","2","0","0","0","2","0","1"
"6108","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | held(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-00--00-0--00-----------0----------00----","13","757","20","0702010220","0702010220","e0h0l0t0","-00-00--00-0--","00","-----------0--","--------00----","0","7","0","2","0","1","0","2","2","0"
"6109","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-00--00-0--0--------0---0----------00----","13","756","61","0701020220","0701020220","e0h0l0t0","-00-00--00-0--","0-","-------0---0--","--------00----","0","7","0","1","0","2","0","2","2","0"
"6110","4","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE0) | locked_epoch5(NODE0) | transfer_epoch4(NODE0)","7","-00-0---00-0--00----------00----------00----","6","100","10","e0h0l0t0","0602020201","e0h0l0t0","-00-0---00-0--","00","----------00--","--------00----","0","6","0","2","0","2","0","2","0","1"
"6111","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch6(NODE0)","7","-00-0---00-0--00----------------------00--00","6","99","20","e0h0t0","0602000401","e0h0t0","-00-0---00-0--","00","--------------","--------00--00","0","6","0","2","0","0","0","4","0","1"
"6112","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-0---00-0--0--------0--00----------00----","13","751","43","0601030220","0601030220","e0h0l0t0","-00-0---00-0--","0-","-------0--00--","--------00----","0","6","0","1","0","3","0","2","2","0"
"6113","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-000-00-----0------0--0------------00----","13","756","61","0701020220","0701020220","e0h0l0t0","-00-000-00----","-0","------0--0----","--------00----","0","7","0","1","0","2","0","2","2","0"
"6114","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-00--00-----0------0--0--0---------00----","13","751","43","0601030220","0601030220","e0h0l0t0","-00-00--00----","-0","------0--0--0-","--------00----","0","6","0","1","0","3","0","2","2","0"
"6115","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-0---00--0--0------0--00-----------00----","13","751","43","0601030220","0601030220","e0h0l0t0","-00-0---00--0-","-0","------0--00---","--------00----","0","6","0","1","0","3","0","2","2","0"
"6116","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-0-0-00-----0------0--00-----------00----","13","751","43","0601030220","0601030220","e0h0l0t0","-00-0-0-00----","-0","------0--00---","--------00----","0","6","0","1","0","3","0","2","2","0"
"6117","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-00-0---00----00---------0------------00--00","13","749","27","0502010420","0502010420","e0h0l0t0","-00-0---00----","00","---------0----","--------00--00","0","5","0","2","0","1","0","4","2","0"
"6118","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-0---00-----0------0--000----------00----","13","747","10","0501040220","0501040220","e0h0l0t0","-00-0---00----","-0","------0--000--","--------00----","0","5","0","1","0","4","0","2","2","0"
"6119","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-00-0---00-----0------0--00-0---------00----","13","747","10","0501040220","0501040220","e0h0l0t0","-00-0---00----","-0","------0--00-0-","--------00----","0","5","0","1","0","4","0","2","2","0"
"6120","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch5(NODE0) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch5(NODE0)","7","-00--0--00--0-00----------------------0000--","6","99","20","e0h0t0","0602000401","e0h0t0","-00--0--00--0-","00","--------------","--------0000--","0","6","0","2","0","0","0","4","0","1"
"6121","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE1) | held(NODE0) | held(NODE1) | locked_epoch5(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","15","-00--0--00----00-----------0----------0000--","13","749","27","0502010420","0502010420","e0h0l0t0","-00--0--00----","00","-----------0--","--------0000--","0","5","0","2","0","1","0","4","2","0"
"6122","4","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | locked_epoch5(NODE0) | transfer_epoch4(NODE0) | transfer_epoch5(NODE0)","7","-00-----00----00----------00----------0000--","6","97","10","e0h0l0t0","0402020401","e0h0l0t0","-00-----00----","00","----------00--","--------0000--","0","4","0","2","0","2","0","4","0","1"
"6123","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE0) | transfer_epoch4(NODE0) | transfer_epoch5(NODE0) | transfer_epoch6(NODE0)","7","-00-----00----00----------------------000000","6","96","15","e0h0t0","0402000601","e0h0t0","-00-----00----","00","--------------","--------000000","0","4","0","2","0","0","0","6","0","1"
"6124","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-0000---0-000--0----------0---------00------","13","758","29","0801010220","0801010220","e0h0l0t0","-0000---0-000-","-0","----------0---","------00------","0","8","0","1","0","1","0","2","2","0"
"6125","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-0000---0-00---0----------00--------00------","13","756","61","0701020220","0701020220","e0h0l0t0","-0000---0-00--","-0","----------00--","------00------","0","7","0","1","0","2","0","2","2","0"
"6126","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-000000-0-0----0---------0----------00------","13","758","29","0801010220","0801010220","e0h0l0t0","-000000-0-0---","-0","---------0----","------00------","0","8","0","1","0","1","0","2","2","0"
"6127","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch6(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-00000--0-0----0---------0--0-------00------","13","756","61","0701020220","0701020220","e0h0l0t0","-00000--0-0---","-0","---------0--0-","------00------","0","7","0","1","0","2","0","2","2","0"
"6128","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch5(NODE0) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-0000---0-0-0--0---------00---------00------","13","756","61","0701020220","0701020220","e0h0l0t0","-0000---0-0-0-","-0","---------00---","------00------","0","7","0","1","0","2","0","2","2","0"
"6129","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-0000-0-0-0----0---------00---------00------","13","756","61","0701020220","0701020220","e0h0l0t0","-0000-0-0-0---","-0","---------00---","------00------","0","7","0","1","0","2","0","2","2","0"
"6130","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-0000---0-0----0---------000--------00------","13","751","43","0601030220","0601030220","e0h0l0t0","-0000---0-0---","-0","---------000--","------00------","0","6","0","1","0","3","0","2","2","0"
"6131","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","15","-0000---0-0----0---------00-0-------00------","13","751","43","0601030220","0601030220","e0h0l0t0","-0000---0-0---","-0","---------00-0-","------00------","0","6","0","1","0","3","0","2","2","0"
"6132","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-000----0--00--0--------0-----------0000----","13","750","29","0601010420","0601010420","e0h0l0t0","-000----0--00-","-0","--------0-----","------0000----","0","6","0","1","0","1","0","4","2","0"
"6133","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","15","-000----0--0---0--------0--0--------0000----","13","746","85","0501020420","0501020420","e0h0l0t0","-000----0--0--","-0","--------0--0--","------0000----","0","5","0","1","0","2","0","4","2","0"
"6134","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-000----0---000------0------------------0000","13","750","29","0601010420","0601010420","e0h0l0t0","-000----0---00","0-","-----0--------","----------0000","0","6","0","1","0","1","0","4","2","0"
"6135","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-000----0---0-0------0-------0----------0000","13","746","85","0501020420","0501020420","e0h0l0t0","-000----0---0-","0-","-----0-------0","----------0000","0","5","0","1","0","2","0","4","2","0"
"6136","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch6(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-000----0----00------0-----0------------0000","13","746","85","0501020420","0501020420","e0h0l0t0","-000----0----0","0-","-----0-----0--","----------0000","0","5","0","1","0","2","0","4","2","0"
"6137","12","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | locked_epoch6(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | transfer_epoch6(NODE0) | transfer_epoch6(NODE1) | NODE0 = NODE1","15","-000----0-----0------0-----0-0----------0000","13","741","92","0401030420","0401030420","e0h0l0t0","-000----0-----","0-","-----0-----0-0","----------0000","0","4","0","1","0","3","0","4","2","0"
