"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"638","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----00-0----------0----00--00","11","224","16","0401010420","0401010420","e0h0l0t0","0-0----00-","0-","---------0","----00--00","0","4","0","1","0","1","0","4","2","0"
"639","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----0-00--------0------00--00","11","224","16","0401010420","0401010420","e0h0l0t0","0-0----0-0","0-","-------0--","----00--00","0","4","0","1","0","1","0","4","2","0"
"640","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----0--0--------0-0----00--00","11","223","14","0301020420","0301020420","e0h0l0t0","0-0----0--","0-","-------0-0","----00--00","0","3","0","1","0","2","0","4","2","0"
"641","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0---0000---------------0000--","11","225","6","0501000420","0501000420","e0h0t0","0--0---000","0-","----------","----0000--","0","5","0","1","0","0","0","4","2","0"
"642","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0---00-0----------0----0000--","11","224","16","0401010420","0401010420","e0h0l0t0","0--0---00-","0-","---------0","----0000--","0","4","0","1","0","1","0","4","2","0"
"643","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0------0000-------0-------0000--","11","224","16","0401010420","0401010420","e0h0l0t0","0------000","0-","------0---","----0000--","0","4","0","1","0","1","0","4","2","0"
"644","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0------00-0-------0--0----0000--","11","223","14","0301020420","0301020420","e0h0l0t0","0------00-","0-","------0--0","----0000--","0","3","0","1","0","2","0","4","2","0"
"645","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0----000------0--------0000--","11","224","16","0401010420","0401010420","e0h0l0t0","0--0----00","0-","-----0----","----0000--","0","4","0","1","0","1","0","4","2","0"
"646","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0----0-0------0---0----0000--","11","223","14","0301020420","0301020420","e0h0l0t0","0--0----0-","0-","-----0---0","----0000--","0","3","0","1","0","2","0","4","2","0"
"647","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0-------000------00-------0000--","11","223","14","0301020420","0301020420","e0h0l0t0","0-------00","0-","-----00---","----0000--","0","3","0","1","0","2","0","4","2","0"
"648","10","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0-------0-0------00--0----0000--","11","222","4","0201030420","0201030420","e0h0l0t0","0-------0-","0-","-----00--0","----0000--","0","2","0","1","0","3","0","4","2","0"
"649","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0000-0----0----------------0000","11","225","6","0501000420","0501000420","e0h0t0","-0000-0---","-0","----------","------0000","0","5","0","1","0","0","0","4","2","0"
"650","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-000--0----0--------0-------0000","11","224","16","0401010420","0401010420","e0h0l0t0","-000--0---","-0","--------0-","------0000","0","4","0","1","0","1","0","4","2","0"
"651","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0-0----0------0---------0000","11","224","16","0401010420","0401010420","e0h0l0t0","-00-0-0---","-0","------0---","------0000","0","4","0","1","0","1","0","4","2","0"
"652","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00---0----0------0-0-------0000","11","223","14","0301020420","0301020420","e0h0l0t0","-00---0---","-0","------0-0-","------0000","0","3","0","1","0","2","0","4","2","0"
"653","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0-00-0----0----0-----------0000","11","224","16","0401010420","0401010420","e0h0l0t0","-0-00-0---","-0","----0-----","------0000","0","4","0","1","0","1","0","4","2","0"
"654","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0-0--0----0----0---0-------0000","11","223","14","0301020420","0301020420","e0h0l0t0","-0-0--0---","-0","----0---0-","------0000","0","3","0","1","0","2","0","4","2","0"
"655","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0--0-0----0----0-0---------0000","11","223","14","0301020420","0301020420","e0h0l0t0","-0--0-0---","-0","----0-0---","------0000","0","3","0","1","0","2","0","4","2","0"
"656","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0----0---0------0-0-0------0000","11","222","4","0201030420","0201030420","e0h0l0t0","-0----0---","0-","-----0-0-0","------0000","0","2","0","1","0","3","0","4","2","0"
"657","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0000--0---0--------------00--00","11","225","6","0501000420","0501000420","e0h0t0","-0000--0--","-0","----------","----00--00","0","5","0","1","0","0","0","4","2","0"
"658","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-000---0---0--------0-----00--00","11","224","16","0401010420","0401010420","e0h0l0t0","-000---0--","-0","--------0-","----00--00","0","4","0","1","0","1","0","4","2","0"
"659","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0--0---0------0-------00--00","11","224","16","0401010420","0401010420","e0h0l0t0","-00-0--0--","-0","------0---","----00--00","0","4","0","1","0","1","0","4","2","0"
"660","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00----0---0------0-0-----00--00","11","223","14","0301020420","0301020420","e0h0l0t0","-00----0--","-0","------0-0-","----00--00","0","3","0","1","0","2","0","4","2","0"
"661","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0000---0--0--------------0000--","11","225","6","0501000420","0501000420","e0h0t0","-0000---0-","-0","----------","----0000--","0","5","0","1","0","0","0","4","2","0"
"662","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000----0--0--------0-----0000--","11","224","16","0401010420","0401010420","e0h0l0t0","-000----0-","-0","--------0-","----0000--","0","4","0","1","0","1","0","4","2","0"
"663","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0000------0-------0------0000--","11","224","16","0401010420","0401010420","e0h0l0t0","-0000-----","-0","-------0--","----0000--","0","4","0","1","0","1","0","4","2","0"
"664","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-000-------0-------00-----0000--","11","223","14","0301020420","0301020420","e0h0l0t0","-000------","-0","-------00-","----0000--","0","3","0","1","0","2","0","4","2","0"
"665","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-00---0--0----0---------0000--","11","224","16","0401010420","0401010420","e0h0l0t0","-0-00---0-","-0","----0-----","----0000--","0","4","0","1","0","1","0","4","2","0"
"666","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-0----0--0----0---0-----0000--","11","223","14","0301020420","0301020420","e0h0l0t0","-0-0----0-","-0","----0---0-","----0000--","0","3","0","1","0","2","0","4","2","0"
"667","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-00------0----0--0------0000--","11","223","14","0301020420","0301020420","e0h0l0t0","-0-00-----","-0","----0--0--","----0000--","0","3","0","1","0","2","0","4","2","0"
"668","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-0-------0----0--00-----0000--","11","222","4","0201030420","0201030420","e0h0l0t0","-0-0------","-0","----0--00-","----0000--","0","2","0","1","0","3","0","4","2","0"
"669","11","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0------0000---------------000000","12","229","2","0401000620","0401000620","e0h0t0","0------000","0-","----------","----000000","0","4","0","1","0","0","0","6","2","0"
"670","11","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0------00-0----------0----000000","12","228","6","0301010620","0301010620","e0h0l0t0","0------00-","0-","---------0","----000000","0","3","0","1","0","1","0","6","2","0"
"671","11","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0------0-00--------0------000000","12","228","6","0301010620","0301010620","e0h0l0t0","0------0-0","0-","-------0--","----000000","0","3","0","1","0","1","0","6","2","0"
"672","11","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0------0--0--------0-0----000000","12","227","6","0201020620","0201020620","e0h0l0t0","0------0--","0-","-------0-0","----000000","0","2","0","1","0","2","0","6","2","0"
"673","11","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-------000------0--------000000","12","228","6","0301010620","0301010620","e0h0l0t0","0-------00","0-","-----0----","----000000","0","3","0","1","0","1","0","6","2","0"
"674","11","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0-------0-0------0---0----000000","12","227","6","0201020620","0201020620","e0h0l0t0","0-------0-","0-","-----0---0","----000000","0","2","0","1","0","2","0","6","2","0"
"675","11","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0--------00------0-0------000000","12","227","6","0201020620","0201020620","e0h0l0t0","0--------0","0-","-----0-0--","----000000","0","2","0","1","0","2","0","6","2","0"
"676","11","forall NODE1,NODE0. ep_epoch0(NODE0) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","0---------0------0-0-0----000000","12","226","2","0101030620","0101030620","e0h0l0t0","0---------","0-","-----0-0-0","----000000","0","1","0","1","0","3","0","6","2","0"
"677","11","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-0000------0--------------000000","12","229","2","0401000620","0401000620","e0h0t0","-0000-----","-0","----------","----000000","0","4","0","1","0","0","0","6","2","0"
"678","11","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-000-------0--------0-----000000","12","228","6","0301010620","0301010620","e0h0l0t0","-000------","-0","--------0-","----000000","0","3","0","1","0","1","0","6","2","0"
"679","11","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00-0------0------0-------000000","12","228","6","0301010620","0301010620","e0h0l0t0","-00-0-----","-0","------0---","----000000","0","3","0","1","0","1","0","6","2","0"
"680","11","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-00--------0------0-0-----000000","12","227","6","0201020620","0201020620","e0h0l0t0","-00-------","-0","------0-0-","----000000","0","2","0","1","0","2","0","6","2","0"
"681","11","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-0-00------0----0---------000000","12","228","6","0301010620","0301010620","e0h0l0t0","-0-00-----","-0","----0-----","----000000","0","3","0","1","0","1","0","6","2","0"
"682","11","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-0-0-------0----0---0-----000000","12","227","6","0201020620","0201020620","e0h0l0t0","-0-0------","-0","----0---0-","----000000","0","2","0","1","0","2","0","6","2","0"
"683","11","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","14","-0--0------0----0-0-------000000","12","227","6","0201020620","0201020620","e0h0l0t0","-0--0-----","-0","----0-0---","----000000","0","2","0","1","0","2","0","6","2","0"
