"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"1789","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0--0--0-00-----0--------------00--","11","407","12","0502010220","0502010220","e0h0l0t0","-00-0--0--0-","00","-----0------","--------00--","0","5","0","2","0","1","0","2","2","0"
"1790","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0--0--0-0------0-----0--------00--","11","406","34","0501020220","0501020220","e0h0l0t0","-00-0--0--0-","0-","-----0-----0","--------00--","0","5","0","1","0","2","0","2","2","0"
"1791","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | ep_epoch5(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00----0--000------0--0-----------00--","11","406","34","0501020220","0501020220","e0h0l0t0","-00----0--00","0-","-----0--0---","--------00--","0","5","0","1","0","2","0","2","2","0"
"1792","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00----0--0-00-----0--0-----------00--","11","404","2","0402020220","0402020220","e0h0l0t0","-00----0--0-","00","-----0--0---","--------00--","0","4","0","2","0","2","0","2","2","0"
"1793","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00----0--0-0------0--0--0--------00--","11","401","21","0401030220","0401030220","e0h0l0t0","-00----0--0-","0-","-----0--0--0","--------00--","0","4","0","1","0","3","0","2","2","0"
"1794","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE0) | held(NODE1) | locked_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-00----0----00-----0--------------0000","11","397","10","0302010420","0302010420","e0h0l0t0","-00----0----","00","-----0------","--------0000","0","3","0","2","0","1","0","4","2","0"
"1795","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | transfer_epoch3(NODE0)","6","-0-00--0-00-00------------------00----","5","59","10","e0h0t0","0602000201","e0h0t0","-0-00--0-00-","00","------------","------00----","0","6","0","2","0","0","0","2","0","1"
"1796","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE0) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-00--0-0--00---------0--------00----","11","407","12","0502010220","0502010220","e0h0l0t0","-0-00--0-0--","00","---------0--","------00----","0","5","0","2","0","1","0","2","2","0"
"1797","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-00--0-0--0------0---0--------00----","11","406","34","0501020220","0501020220","e0h0l0t0","-0-00--0-0--","0-","-----0---0--","------00----","0","5","0","1","0","2","0","2","2","0"
"1798","4","exists NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0)","6","-0-0---0-0--00--------00--------00----","5","58","6","e0h0l0t0","0402020201","e0h0l0t0","-0-0---0-0--","00","--------00--","------00----","0","4","0","2","0","2","0","2","0","1"
"1799","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE0) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch5(NODE0)","6","-0-0---0-0--00------------------00--00","5","57","10","e0h0t0","0402000401","e0h0t0","-0-0---0-0--","00","------------","------00--00","0","4","0","2","0","0","0","4","0","1"
"1800","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-0---0-0--0------0--00--------00----","11","401","21","0401030220","0401030220","e0h0l0t0","-0-0---0-0--","0-","-----0--00--","------00----","0","4","0","1","0","3","0","2","2","0"
"1801","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-000-0-----0----0--0----------00----","11","406","34","0501020220","0501020220","e0h0l0t0","-0-000-0----","-0","----0--0----","------00----","0","5","0","1","0","2","0","2","2","0"
"1802","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-00--0-----0----0--0--0-------00----","11","401","21","0401030220","0401030220","e0h0l0t0","-0-00--0----","-0","----0--0--0-","------00----","0","4","0","1","0","3","0","2","2","0"
"1803","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-0---0--0--0----0--00---------00----","11","401","21","0401030220","0401030220","e0h0l0t0","-0-0---0--0-","-0","----0--00---","------00----","0","4","0","1","0","3","0","2","2","0"
"1804","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-0-0-0-----0----0--00---------00----","11","401","21","0401030220","0401030220","e0h0l0t0","-0-0-0-0----","-0","----0--00---","------00----","0","4","0","1","0","3","0","2","2","0"
"1805","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-0-0---0----00-------0----------00--00","11","397","10","0302010420","0302010420","e0h0l0t0","-0-0---0----","00","-------0----","------00--00","0","3","0","2","0","1","0","4","2","0"
"1806","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-0---0-----0----0--000--------00----","11","395","4","0301040220","0301040220","e0h0l0t0","-0-0---0----","-0","----0--000--","------00----","0","3","0","1","0","4","0","2","2","0"
"1807","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-0---0-----0----0--00-0-------00----","11","395","4","0301040220","0301040220","e0h0l0t0","-0-0---0----","-0","----0--00-0-","------00----","0","3","0","1","0","4","0","2","2","0"
"1808","3","exists NODE0. ep_epoch1(NODE0) | ep_epoch4(NODE0) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch4(NODE0)","6","-0--0--0--0-00------------------0000--","5","57","10","e0h0t0","0402000401","e0h0t0","-0--0--0--0-","00","------------","------0000--","0","4","0","2","0","0","0","4","0","1"
"1809","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0--0--0----00---------0--------0000--","11","397","10","0302010420","0302010420","e0h0l0t0","-0--0--0----","00","---------0--","------0000--","0","3","0","2","0","1","0","4","2","0"
"1810","4","exists NODE0. ep_epoch1(NODE0) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch4(NODE0)","6","-0-----0----00--------00--------0000--","5","52","4","e0h0l0t0","0202020401","e0h0l0t0","-0-----0----","00","--------00--","------0000--","0","2","0","2","0","2","0","4","0","1"
"1811","3","exists NODE0. ep_epoch1(NODE0) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch4(NODE0) | transfer_epoch5(NODE0)","6","-0-----0----00------------------000000","5","51","5","e0h0t0","0202000601","e0h0t0","-0-----0----","00","------------","------000000","0","2","0","2","0","0","0","6","0","1"
"1812","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-000----000--0--------0-------00------","11","408","18","0601010220","0601010220","e0h0l0t0","-000----000-","-0","--------0---","----00------","0","6","0","1","0","1","0","2","2","0"
"1813","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-000----00---0--------00------00------","11","406","34","0501020220","0501020220","e0h0l0t0","-000----00--","-0","--------00--","----00------","0","5","0","1","0","2","0","2","2","0"
"1814","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-00000--0----0-------0--------00------","11","408","18","0601010220","0601010220","e0h0l0t0","-00000--0---","-0","-------0----","----00------","0","6","0","1","0","1","0","2","2","0"
"1815","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-0000---0----0-------0--0-----00------","11","406","34","0501020220","0501020220","e0h0l0t0","-0000---0---","-0","-------0--0-","----00------","0","5","0","1","0","2","0","2","2","0"
"1816","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-000----0-0--0-------00-------00------","11","406","34","0501020220","0501020220","e0h0l0t0","-000----0-0-","-0","-------00---","----00------","0","5","0","1","0","2","0","2","2","0"
"1817","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-000-0--0----0-------00-------00------","11","406","34","0501020220","0501020220","e0h0l0t0","-000-0--0---","-0","-------00---","----00------","0","5","0","1","0","2","0","2","2","0"
"1818","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-000----0----0-------000------00------","11","401","21","0401030220","0401030220","e0h0l0t0","-000----0---","-0","-------000--","----00------","0","4","0","1","0","3","0","2","2","0"
"1819","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","-000----0----0-------00-0-----00------","11","401","21","0401030220","0401030220","e0h0l0t0","-000----0---","-0","-------00-0-","----00------","0","4","0","1","0","3","0","2","2","0"
"1820","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-00------00--0------0---------0000----","11","400","9","0401010420","0401010420","e0h0l0t0","-00------00-","-0","------0-----","----0000----","0","4","0","1","0","1","0","4","2","0"
"1821","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-00------0---0------0--0------0000----","11","394","16","0301020420","0301020420","e0h0l0t0","-00------0--","-0","------0--0--","----0000----","0","3","0","1","0","2","0","4","2","0"
"1822","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-0---0--00---0----0-----------00----00","11","400","9","0401010420","0401010420","e0h0l0t0","-0---0--00--","-0","----0-------","----00----00","0","4","0","1","0","1","0","4","2","0"
"1823","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-0------00---0----0-----0-----00----00","11","394","16","0301020420","0301020420","e0h0l0t0","-0------00--","-0","----0-----0-","----00----00","0","3","0","1","0","2","0","4","2","0"
"1824","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0------0-0--0----0---0-------00--00--","11","394","16","0301020420","0301020420","e0h0l0t0","-0------0-0-","-0","----0---0---","----00--00--","0","3","0","1","0","2","0","4","2","0"
"1825","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch5(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-0---0--0----0----0--0--------00----00","11","394","16","0301020420","0301020420","e0h0l0t0","-0---0--0---","-0","----0--0----","----00----00","0","3","0","1","0","2","0","4","2","0"
"1826","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | locked_epoch5(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","-0------0----0----0--0--0-----00----00","11","387","8","0201030420","0201030420","e0h0l0t0","-0------0---","-0","----0--0--0-","----00----00","0","2","0","1","0","3","0","4","2","0"
"1827","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0------0----0----0---00------00--00--","11","387","8","0201030420","0201030420","e0h0l0t0","-0------0---","-0","----0---00--","----00--00--","0","2","0","1","0","3","0","4","2","0"
"1828","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-------00--0----0-0---------0000----","11","394","16","0301020420","0301020420","e0h0l0t0","-0-------00-","-0","----0-0-----","----0000----","0","3","0","1","0","2","0","4","2","0"
"1829","10","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","-0-------0---0----0-0--0------0000----","11","387","8","0201030420","0201030420","e0h0l0t0","-0-------0--","-0","----0-0--0--","----0000----","0","2","0","1","0","3","0","4","2","0"
"1830","3","exists NODE0. ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE0) | transfer_epoch2(NODE0)","6","--000---000-00----------------00------","5","59","10","e0h0t0","0602000201","e0h0t0","--000---000-","00","------------","----00------","0","6","0","2","0","0","0","2","0","1"
"1831","10","forall NODE1,NODE0. ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","13","--000---00--00---------0------00------","11","407","12","0502010220","0502010220","e0h0l0t0","--000---00--","00","---------0--","----00------","0","5","0","2","0","1","0","2","2","0"
"1832","4","exists NODE0. ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0)","6","--00----00--00--------00------00------","5","58","6","e0h0l0t0","0402020201","e0h0l0t0","--00----00--","00","--------00--","----00------","0","4","0","2","0","2","0","2","0","1"
"1833","3","exists NODE0. ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch5(NODE0)","6","--00----00--00----------------00----00","5","57","10","e0h0t0","0402000401","e0h0t0","--00----00--","00","------------","----00----00","0","4","0","2","0","0","0","4","0","1"
"1834","10","forall NODE1,NODE0. ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch5(NODE0) | transfer_epoch5(NODE1) | NODE0 = NODE1","13","--00----0---00-------0--------00----00","11","397","10","0302010420","0302010420","e0h0l0t0","--00----0---","00","-------0----","----00----00","0","3","0","2","0","1","0","4","2","0"
"1835","3","exists NODE0. ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch4(NODE0)","6","--0-0---0-0-00----------------00--00--","5","57","10","e0h0t0","0402000401","e0h0t0","--0-0---0-0-","00","------------","----00--00--","0","4","0","2","0","0","0","4","0","1"
"1836","10","forall NODE1,NODE0. ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE0) | held(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","--0-0---0---00---------0------00--00--","11","397","10","0302010420","0302010420","e0h0l0t0","--0-0---0---","00","---------0--","----00--00--","0","3","0","2","0","1","0","4","2","0"
