"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"610","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-00---00--0--------0-0--------00","10","38","F","145","0101010120","0101010120","e0h0l0t0","-00---00--","0-","-------0-0","--------00","0","4","0","1","0","2","0","2","2","0"
"611","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0000-0-0--0----------------00--","10","37","F","21","0101000120","0101000120","e0h0t0","-0000-0-0-","-0","----------","------00--","0","6","0","1","0","0","0","2","2","0"
"612","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-000--0-0--0--------0-------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-000--0-0-","-0","--------0-","------00--","0","5","0","1","0","1","0","2","2","0"
"613","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0000-0----0-------0--------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0000-0---","-0","-------0--","------00--","0","5","0","1","0","1","0","2","2","0"
"614","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-000--0----0-------00-------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-000--0---","-0","-------00-","------00--","0","4","0","1","0","2","0","2","2","0"
"615","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-00-0-0--0----0-----------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0-00-0-0-","-0","----0-----","------00--","0","5","0","1","0","1","0","2","2","0"
"616","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-0--0-0-0------0---0------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0-0--0-0-","0-","-----0---0","------00--","0","4","0","1","0","2","0","2","2","0"
"617","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-00-0----0----0--0--------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0-00-0---","-0","----0--0--","------00--","0","4","0","1","0","2","0","2","2","0"
"618","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0-0--0----0----0--00-------00--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0-0--0---","-0","----0--00-","------00--","0","3","0","1","0","3","0","2","2","0"
"619","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-0000--00--0--------------00----","10","37","F","21","0101000120","0101000120","e0h0t0","-0000--00-","-0","----------","----00----","0","6","0","1","0","0","0","2","2","0"
"620","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-000---00--0--------0-----00----","10","38","F","145","0101010120","0101010120","e0h0l0t0","-000---00-","-0","--------0-","----00----","0","5","0","1","0","1","0","2","2","0"
"621","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-0000--0---0-------0------00----","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0000--0--","-0","-------0--","----00----","0","5","0","1","0","1","0","2","2","0"
"622","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch3(NODE1) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | NODE0 = NODE1","12","-000---0---0-------00-----00----","10","38","F","145","0101010120","0101010120","e0h0l0t0","-000---0--","-0","-------00-","----00----","0","4","0","1","0","2","0","2","2","0"
"623","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-00-----0--0------0-------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-00-----0-","-0","------0---","----0000--","0","3","0","1","0","1","0","4","2","0"
"624","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-00--------0------00------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-00-------","-0","------00--","----0000--","0","2","0","1","0","2","0","4","2","0"
"625","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-0--0--0---0----0---------00--00","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0--0--0--","-0","----0-----","----00--00","0","3","0","1","0","1","0","4","2","0"
"626","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","12","-0-----0---0----0---0-----00--00","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0-----0--","-0","----0---0-","----00--00","0","2","0","1","0","2","0","4","2","0"
"627","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch3(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0------0--0----0-0-------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0------0-","-0","----0-0---","----0000--","0","2","0","1","0","2","0","4","2","0"
"628","4","forall NODE1,NODE0. ep_epoch1(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","12","-0---------0----0-00------0000--","10","38","F","145","0101010120","0101010120","e0h0l0t0","-0--------","-0","----0-00--","----0000--","0","1","0","1","0","3","0","4","2","0"
"629","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0000-----0----------------0000","11","37","F","21","0101000120","0101000120","e0h0t0","0-0000----","-0","----------","------0000","0","5","0","1","0","0","0","4","2","0"
"630","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-00-0-----0--------0-------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-00-0----","-0","--------0-","------0000","0","4","0","1","0","1","0","4","2","0"
"631","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0-00-----0------0---------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-0-00----","-0","------0---","------0000","0","4","0","1","0","1","0","4","2","0"
"632","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0--0-----0------0-0-------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-0--0----","-0","------0-0-","------0000","0","3","0","1","0","2","0","4","2","0"
"633","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0--000-----0----0-----------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","0--000----","-0","----0-----","------0000","0","4","0","1","0","1","0","4","2","0"
"634","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0--0-0-----0----0---0-------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","0--0-0----","-0","----0---0-","------0000","0","3","0","1","0","2","0","4","2","0"
"635","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0---00-----0----0-0---------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","0---00----","-0","----0-0---","------0000","0","3","0","1","0","2","0","4","2","0"
"636","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch0(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0----0----0------0-0-0------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","0----0----","0-","-----0-0-0","------0000","0","2","0","1","0","3","0","4","2","0"
"637","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----0000---------------00--00","11","37","F","21","0101000120","0101000120","e0h0t0","0-0----000","0-","----------","----00--00","0","5","0","1","0","0","0","4","2","0"
"638","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----00-0----------0----00--00","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-0----00-","0-","---------0","----00--00","0","4","0","1","0","1","0","4","2","0"
"639","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----0-00--------0------00--00","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-0----0-0","0-","-------0--","----00--00","0","4","0","1","0","1","0","4","2","0"
"640","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | held(NODE0) | locked_epoch3(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","0-0----0--0--------0-0----00--00","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-0----0--","0-","-------0-0","----00--00","0","3","0","1","0","2","0","4","2","0"
"641","3","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0---0000---------------0000--","11","37","F","21","0101000120","0101000120","e0h0t0","0--0---000","0-","----------","----0000--","0","5","0","1","0","0","0","4","2","0"
"642","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0---00-0----------0----0000--","11","38","F","145","0101010120","0101010120","e0h0l0t0","0--0---00-","0-","---------0","----0000--","0","4","0","1","0","1","0","4","2","0"
"643","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0------0000-------0-------0000--","11","38","F","145","0101010120","0101010120","e0h0l0t0","0------000","0-","------0---","----0000--","0","4","0","1","0","1","0","4","2","0"
"644","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0------00-0-------0--0----0000--","11","38","F","145","0101010120","0101010120","e0h0l0t0","0------00-","0-","------0--0","----0000--","0","3","0","1","0","2","0","4","2","0"
"645","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0----000------0--------0000--","11","38","F","145","0101010120","0101010120","e0h0l0t0","0--0----00","0-","-----0----","----0000--","0","4","0","1","0","1","0","4","2","0"
"646","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0--0----0-0------0---0----0000--","11","38","F","145","0101010120","0101010120","e0h0l0t0","0--0----0-","0-","-----0---0","----0000--","0","3","0","1","0","2","0","4","2","0"
"647","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0-------000------00-------0000--","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-------00","0-","-----00---","----0000--","0","3","0","1","0","2","0","4","2","0"
"648","4","forall NODE1,NODE0. ep_epoch0(NODE0) | ep_epoch3(NODE1) | held(NODE0) | locked_epoch2(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE1) | transfer_epoch2(NODE0) | transfer_epoch2(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | NODE0 = NODE1","13","0-------0-0------00--0----0000--","11","38","F","145","0101010120","0101010120","e0h0l0t0","0-------0-","0-","-----00--0","----0000--","0","2","0","1","0","3","0","4","2","0"
"649","3","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0000-0----0----------------0000","11","37","F","21","0101000120","0101000120","e0h0t0","-0000-0---","-0","----------","------0000","0","5","0","1","0","0","0","4","2","0"
"650","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-000--0----0--------0-------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","-000--0---","-0","--------0-","------0000","0","4","0","1","0","1","0","4","2","0"
"651","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00-0-0----0------0---------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","-00-0-0---","-0","------0---","------0000","0","4","0","1","0","1","0","4","2","0"
"652","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE0) | held(NODE1) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-00---0----0------0-0-------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","-00---0---","-0","------0-0-","------0000","0","3","0","1","0","2","0","4","2","0"
"653","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0-00-0----0----0-----------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","-0-00-0---","-0","----0-----","------0000","0","4","0","1","0","1","0","4","2","0"
"654","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch3(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0-0--0----0----0---0-------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","-0-0--0---","-0","----0---0-","------0000","0","3","0","1","0","2","0","4","2","0"
"655","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | ep_epoch4(NODE0) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0--0-0----0----0-0---------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","-0--0-0---","-0","----0-0---","------0000","0","3","0","1","0","2","0","4","2","0"
"656","4","forall NODE1,NODE0. ep_epoch1(NODE0) | ep_epoch1(NODE1) | held(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE0) | locked_epoch4(NODE0) | transfer_epoch3(NODE0) | transfer_epoch3(NODE1) | transfer_epoch4(NODE0) | transfer_epoch4(NODE1) | NODE0 = NODE1","13","-0----0---0------0-0-0------0000","11","38","F","145","0101010120","0101010120","e0h0l0t0","-0----0---","0-","-----0-0-0","------0000","0","2","0","1","0","3","0","4","2","0"
